Newspaper,Title,Category,Published Time,URL
tunisienumerique,FTDES: 133 suicides recensés en 2024,https://www.tunisienumerique.com/,10:44:11,https://www.tunisienumerique.com/ftdes-133-suicides-recenses-en-2024/
tunisienumerique,La Garde nationale frappe fort: Arrestation de trois takfiristes recherchés dont un élément condamné à 42 ans de prison,https://www.tunisienumerique.com/,10:11:51,https://www.tunisienumerique.com/la-garde-nationale-frappe-fort-arrestation-de-trois-takfiristes-recherches-dont-un-element-condamne-a-42-ans-de-prison/
tunisienumerique,La Chine verrouille ses minerais : un coup dur pour les États,https://www.tunisienumerique.com/,09:58:16,https://www.tunisienumerique.com/la-chine-verrouille-ses-minerais-un-coup-dur-pour-les-etats-unis-dans-la-guerre-technologique/
tunisienumerique,"Dépenses de compensation: 5456,6 MD à fin novembre, Un peu moins de la moitié du montant prévu par la LF 2024",https://www.tunisienumerique.com/,09:48:59,https://www.tunisienumerique.com/depenses-de-compensation-54566-md-a-fin-novembre-un-peu-moins-de-la-moitie-du-montant-prevu-par-la-lf-2024/
tunisienumerique,"Open d'Australie : éliminé par NISHIOKA, Dougaz ne jouera pas Alcaraz",https://www.tunisienumerique.com/,08:42:05,https://www.tunisienumerique.com/open-daustralie-elimine-par-nishioka-dougaz-ne-jouera-pas-alcaraz/
tunisienumerique,Tunisie : Réserves en devises de la Banque Centrale de Tunisie au 10 Janvier 2025,https://www.tunisienumerique.com/,09:30:24,https://www.tunisienumerique.com/tunisie-reserves-en-devises-de-la-banque-centrale-de-tunisie-au-10-janvier-2025/
tunisienumerique,Pétrole : prix du baril au 10 janvier 2025,https://www.tunisienumerique.com/,09:10:25,https://www.tunisienumerique.com/petrole-prix-du-baril-au-10-janvier-2025/
tunisienumerique,Sociétés cotées: Un taux d’internationalisation des conseils d’administration de 10% en 2024,https://www.tunisienumerique.com/,08:56:00,https://www.tunisienumerique.com/societes-cotees-un-taux-dinternationalisation-des-conseils-dadministration-de-10-en-2024/
tunisienumerique,Menzel Bourguiba: Entrée en service le 27 janvier d’un nouveau centre de visite technique,https://www.tunisienumerique.com/,08:43:40,https://www.tunisienumerique.com/menzel-bourguiba-entree-en-service-le-27-janvier-dun-nouveau-centre-de-visite-technique/
tunisienumerique,Pluviométrie: jusqu’à 81 mm à Beni Metir en 24h,https://www.tunisienumerique.com/,08:16:25,https://www.tunisienumerique.com/pluviometrie-jusqua-81-mm-a-beni-metir-en-24h/
tunisienumerique,Tunisie : Quelles sont les régions les plus arrosées ces dernières 24heures ?,https://www.tunisienumerique.com/,08:15:07,https://www.tunisienumerique.com/tunisie-quelles-sont-les-regions-les-plus-arrosees-ces-dernieres-24heures/
tunisienumerique,"Un hiver rigoureux s’installe en Tunisie : précipitations, chutes de neige et baisse des températures",https://www.tunisienumerique.com/,08:05:51,https://www.tunisienumerique.com/un-hiver-rigoureux-sinstalle-en-tunisie-precipitations-chutes-de-neige-et-baisse-des-temperatures/
tunisienumerique,La Chine enregistre des exportations record en 2024,https://www.tunisienumerique.com/,07:26:35,https://www.tunisienumerique.com/la-chine-enregistre-des-exportations-record-en-2024/
tunisienumerique,La reprise des vols directs entre Rome et Tripoli : un pont stratégique après une décennie d’interruption,https://www.tunisienumerique.com/,07:14:11,https://www.tunisienumerique.com/la-reprise-des-vols-directs-entre-rome-et-tripoli-un-pont-strategique-apres-une-decennie-dinterruption/
tunisienumerique,"Tunisie : Pas de retard dans le versement des pensions, mais des défis à relever pour la CNSS",https://www.tunisienumerique.com/,06:41:18,https://www.tunisienumerique.com/tunisie-pas-de-retard-dans-le-versement-des-pensions-mais-des-defis-a-relever-pour-la-cnss/
tunisienumerique,Un ancien ministre de Macron au service de Shein : une collaboration qui interroge sur l’éthique,https://www.tunisienumerique.com/,06:31:37,https://www.tunisienumerique.com/france-un-ancien-ministre-de-macron-au-service-de-shein-une-collaboration-qui-interroge-sur-lethique/
tunisienumerique,"Affaire Dreyfus, Mickey Mouse et plus : les faits marquants du 13 janvier",https://www.tunisienumerique.com/,05:59:45,https://www.tunisienumerique.com/affaire-dreyfus-mickey-mouse-et-plus-les-faits-marquants-du-13-janvier/
tunisienumerique,Ce que les astres vous réservent : votre horoscope du 13 janvier 2025,https://www.tunisienumerique.com/,05:45:53,https://www.tunisienumerique.com/ce-que-les-astres-vous-reservent-votre-horoscope-du-13-janvier-2025/
tunisienumerique,Kef: Family Suffers from Gas Inhalation,https://news-tunisia.tunisienumerique.com,13:18:24,https://news-tunisia.tunisienumerique.com/kef-family-suffers-from-gas-inhalation/
tunisienumerique,Aziz Dougaz Exits Australian Open in the First Round,https://news-tunisia.tunisienumerique.com,13:13:32,https://news-tunisia.tunisienumerique.com/aziz-dougaz-exits-australian-open-in-the-first-round/
tunisienumerique,"Tunisia Launches a Recruitment Campaign for 1,950 Security Agents in 2025",https://news-tunisia.tunisienumerique.com,13:03:03,https://news-tunisia.tunisienumerique.com/tunisia-launches-a-recruitment-campaign-for-1950-security-agents-in-2025/
tunisienumerique,magnitude earthquake shakes Japan's Kyushu,https://news-tunisia.tunisienumerique.com,12:58:30,https://news-tunisia.tunisienumerique.com/6-6-magnitude-earthquake-shakes-japans-kyushu/
tunisienumerique,Russian war against Ukraine: Present situation (Ukrainian Embassy in Tunisia),https://news-tunisia.tunisienumerique.com,12:55:54,https://news-tunisia.tunisienumerique.com/russian-war-against-ukraine-present-situation-ukrainian-embassy-in-tunisia-63/
tunisienumerique,"Tunisia – Beja: An extension of the cable factory that will provide more than 4,000 jobs",https://news-tunisia.tunisienumerique.com,11:11:56,https://news-tunisia.tunisienumerique.com/tunisia-beja-an-extension-of-the-cable-factory-that-will-provide-more-than-4000-jobs/
tunisienumerique,Weather: Will the drop in temperatures last?,https://news-tunisia.tunisienumerique.com,11:04:14,https://news-tunisia.tunisienumerique.com/weather-will-the-drop-in-temperatures-last/
tunisienumerique,National Guard strikes hard: Arrest of three wanted takfirists including one element sentenced to 42 years in prison,https://news-tunisia.tunisienumerique.com,11:01:48,https://news-tunisia.tunisienumerique.com/national-guard-strikes-hard-arrest-of-three-wanted-takfirists-including-one-element-sentenced-to-42-years-in-prison/
tunisienumerique,FTDES: 133 suicides recorded in 2024,https://news-tunisia.tunisienumerique.com,10:59:14,https://news-tunisia.tunisienumerique.com/ftdes-133-suicides-recorded-in-2024/
tunisienumerique,Iranian detained in Italy arrives in Tehran,https://news-tunisia.tunisienumerique.com,10:53:41,https://news-tunisia.tunisienumerique.com/iranian-detained-in-italy-arrives-in-tehran/
tunisienumerique,Death toll in Los Angeles fires rises to 24,https://news-tunisia.tunisienumerique.com,10:50:22,https://news-tunisia.tunisienumerique.com/death-toll-in-los-angeles-fires-rises-to-24/
tunisienumerique,Ligue 1 pro : programme des matches de la J16,https://sport.tunisienumerique.com,10:51:12,https://sport.tunisienumerique.com/ligue-1-pro-programme-des-matches-de-la-j16/
tunisienumerique,"Open d'Australie : éliminé par NISHIOKA, Dougaz ne jouera pas Alcaraz",https://sport.tunisienumerique.com,08:42:05,https://sport.tunisienumerique.com/open-daustralie-elimine-par-nishioka-dougaz-ne-jouera-pas-alcaraz/
tunisienumerique,معهد الرصد الجوي : طقس بارد وأمطار محليا غزيرة,https://ar.tunisienumerique.com,11:27:07,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d9%85%d8%b9%d9%87%d8%af-%d8%a7%d9%84%d8%b1%d8%b5%d8%af-%d8%a7%d9%84%d8%ac%d9%88%d9%8a-%d8%b7%d9%82%d8%b3-%d8%a8%d8%a7%d8%b1%d8%af-%d9%88%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d9%85%d8%ad%d9%84%d9%8a%d8%a7/
tunisienumerique,بنزرت: احداث مركز جديد للفحص الفني ومعاينة العربات,https://ar.tunisienumerique.com,10:12:18,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%a8%d9%86%d8%b2%d8%b1%d8%aa-%d8%a7%d8%ad%d8%af%d8%a7%d8%ab-%d9%85%d8%b1%d9%83%d8%b2-%d8%ac%d8%af%d9%8a%d8%af-%d9%84%d9%84%d9%81%d8%ad%d8%b5-%d8%a7%d9%84%d9%81%d9%86%d9%8a-%d9%88%d9%85%d8%b9%d8%a7/
tunisienumerique,عزيز دوغاز يغادر بطولة أستراليا من الدور الأول,https://ar.tunisienumerique.com,10:00:19,https://ar.tunisienumerique.com/%d8%b1%d9%8a%d8%a7%d8%b6%d8%a9/%d8%b9%d8%b2%d9%8a%d8%b2-%d8%af%d9%88%d8%ba%d8%a7%d8%b2-%d9%8a%d8%ba%d8%a7%d8%af%d8%b1-%d8%a8%d8%b7%d9%88%d9%84%d8%a9-%d8%a3%d8%b3%d8%aa%d8%b1%d8%a7%d9%84%d9%8a%d8%a7-%d9%85%d9%86-%d8%a7%d9%84%d8%af/
tunisienumerique,جندوبة: انقطاع عدد من الطّرقات بسبب ارتفاع منسوب وادي الرغاي,https://ar.tunisienumerique.com,09:59:10,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%ac%d9%86%d8%af%d9%88%d8%a8%d8%a9-%d8%a7%d9%86%d9%82%d8%b7%d8%a7%d8%b9-%d8%b9%d8%af%d8%af-%d9%85%d9%86-%d8%a7%d9%84%d8%b7%d9%91%d8%b1%d9%82%d8%a7%d8%aa-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%a7%d8%b1%d8%aa/
tunisienumerique,أعلاها في بني مطير.. كميات الأمطار المُسجّلة خلال الـ24 ساعة الأخيرة,https://ar.tunisienumerique.com,09:21:46,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%a3%d8%b9%d9%84%d8%a7%d9%87%d8%a7-%d9%81%d9%8a-%d8%a8%d9%86%d9%8a-%d9%85%d8%b7%d9%8a%d8%b1-%d9%83%d9%85%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d9%8f%d8%b3/
tunisienumerique,تحت إشراف وزيرة المالية : اليوم حفل تخرج الدورة 34 لعرفاء الديوانة‎,https://ar.tunisienumerique.com,09:20:35,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%aa%d8%ad%d8%aa-%d8%a5%d8%b4%d8%b1%d8%a7%d9%81-%d9%88%d8%b2%d9%8a%d8%b1%d8%a9-%d8%a7%d9%84%d9%85%d8%a7%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-%d8%ad%d9%81%d9%84-%d8%aa%d8%ae%d8%b1%d8%ac/
tunisienumerique,مخاوف دولية من تحوله الى جائحة.. مختصّة صينية توضح حول مستجدات فيروس الجهاز التنفسي,https://ar.tunisienumerique.com,08:41:36,https://ar.tunisienumerique.com/%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/%d9%85%d8%ae%d8%a7%d9%88%d9%81-%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d9%85%d9%86-%d8%aa%d8%ad%d9%88%d9%84%d9%87-%d8%a7%d9%84%d9%89-%d8%ac%d8%a7%d8%a6%d8%ad%d8%a9-%d9%85%d8%ae%d8%aa%d8%b5%d9%91%d8%a9/
tunisienumerique,تقرير يكشف مستقبل الوظائف في تونس,https://ar.tunisienumerique.com,08:34:26,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d9%8a%d9%83%d8%b4%d9%81-%d9%85%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d8%a7%d9%84%d9%88%d8%b8%d8%a7%d8%a6%d9%81-%d9%81%d9%8a-%d8%aa%d9%88%d9%86%d8%b3/
tunisienumerique,وزيرة المالية: انتداب 470 إطارا ديوانيا خلال سنة 2025 ‎[ صور + فيديو ]‎,https://ar.tunisienumerique.com,14:10:31,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d9%88%d8%b2%d9%8a%d8%b1%d8%a9-%d8%a7%d9%84%d9%85%d8%a7%d9%84%d9%8a%d8%a9-%d8%a7%d9%86%d8%aa%d8%af%d8%a7%d8%a8-470-%d8%a5%d8%b7%d8%a7%d8%b1%d8%a7-%d8%af%d9%8a%d9%88%d8%a7%d9%86%d9%8a%d8%a7-%d8%ae/
tunisienumerique,ديسمبر 2024: تسجيل 13 اعتداء على صحفيين,https://ar.tunisienumerique.com,13:50:19,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%af%d9%8a%d8%b3%d9%85%d8%a8%d8%b1-2024-%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-13-%d8%a7%d8%b9%d8%aa%d8%af%d8%a7%d8%a1-%d8%b9%d9%84%d9%89-%d8%b5%d8%ad%d9%81%d9%8a%d9%8a%d9%86/
tunisienumerique,اتحاد الشّغل يطالب بإقرار منحة تعويضية لكافة الأجراء المتضرّرين من تعديل جدول الضّريبة على الدّخل,https://ar.tunisienumerique.com,13:46:43,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%a7%d8%aa%d8%ad%d8%a7%d8%af-%d8%a7%d9%84%d8%b4%d9%91%d8%ba%d9%84-%d9%8a%d8%b7%d8%a7%d9%84%d8%a8-%d8%a8%d8%a5%d9%82%d8%b1%d8%a7%d8%b1-%d9%85%d9%86%d8%ad%d8%a9-%d8%aa%d8%b9%d9%88%d9%8a%d8%b6%d9%8a/
tunisienumerique,آخر إستعدادات لجنة مُجابهة الكوارث بالقصرين تحسبا لتساقط الأمطار والثلوج (فيديو),https://ar.tunisienumerique.com,13:40:21,https://ar.tunisienumerique.com/%d9%81%d9%8a%d8%af%d9%8a%d9%88/%d8%a2%d8%ae%d8%b1-%d8%a5%d8%b3%d8%aa%d8%b9%d8%af%d8%a7%d8%af%d8%a7%d8%aa-%d9%84%d8%ac%d9%86%d8%a9-%d9%85%d9%8f%d8%ac%d8%a7%d8%a8%d9%87%d8%a9-%d8%a7%d9%84%d9%83%d9%88%d8%a7%d8%b1%d8%ab-%d8%a8%d8%a7/
tunisienumerique,المرصد الاجتماعي: تسجيل 2639 تحركًا احتجاجيًّا خلال 2024,https://ar.tunisienumerique.com,12:14:07,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%a7%d9%84%d9%85%d8%b1%d8%b5%d8%af-%d8%a7%d9%84%d8%a7%d8%ac%d8%aa%d9%85%d8%a7%d8%b9%d9%8a-%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-2639-%d8%aa%d8%ad%d8%b1%d9%83%d9%8b%d8%a7-%d8%a7%d8%ad%d8%aa%d8%ac%d8%a7/
tunisienumerique,القصرين : انطلاق خطة العمل الخاصة بالسنة الحالية لتحسين مؤشرات الصحة الإنجابية (فيديو),https://ar.tunisienumerique.com,12:02:59,https://ar.tunisienumerique.com/%d8%b5%d8%ad%d8%a9/%d8%a7%d9%84%d9%82%d8%b5%d8%b1%d9%8a%d9%86-%d8%a7%d9%86%d8%b7%d9%84%d8%a7%d9%82-%d8%ae%d8%b7%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%84-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-%d8%a8%d8%a7%d9%84%d8%b3%d9%86/
tunisienumerique,14700 حالة إصابة مؤكّدة بجدري القردة في أفريقيا,https://ar.tunisienumerique.com,12:00:32,https://ar.tunisienumerique.com/%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/14700-%d8%ad%d8%a7%d9%84%d8%a9-%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-%d9%85%d8%a4%d9%83%d9%91%d8%af%d8%a9-%d8%a8%d8%ac%d8%af%d8%b1%d9%8a-%d8%a7%d9%84%d9%82%d8%b1%d8%af%d8%a9-%d9%81%d9%8a-%d8%a3%d9%81%d8%b1/
tunisienumerique,نشرة متابعة: تواصل نزول الأمطار مع تراجع درجات الحرارة اليوم و غدا,https://ar.tunisienumerique.com,11:56:32,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d9%86%d8%b4%d8%b1%d8%a9-%d9%85%d8%aa%d8%a7%d8%a8%d8%b9%d8%a9-%d8%aa%d9%88%d8%a7%d8%b5%d9%84-%d9%86%d8%b2%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d9%85%d8%b9-%d8%aa%d8%b1%d8%a7%d8%ac/
tunisienumerique,سيدي بوزيد: انتشال جثّة رجل بعد سقوطه في 'ماجل',https://ar.tunisienumerique.com,11:38:46,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%b3%d9%8a%d8%af%d9%8a-%d8%a8%d9%88%d8%b2%d9%8a%d8%af-%d8%a7%d9%86%d8%aa%d8%b4%d8%a7%d9%84-%d8%ac%d8%ab%d9%91%d8%a9-%d8%b1%d8%ac%d9%84-%d8%a8%d8%b9%d8%af-%d8%b3%d9%82%d9%88%d8%b7%d9%87-%d9%81%d9%8a/
tunisienumerique,وزارة الداخلية: انتداب 1950 حافظ أمن بسلك الأمن والشرطة,https://ar.tunisienumerique.com,11:14:17,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d9%88%d8%b2%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84%d9%8a%d8%a9-%d8%a7%d9%86%d8%aa%d8%af%d8%a7%d8%a8-1950-%d8%ad%d8%a7%d9%81%d8%b8-%d8%a3%d9%85%d9%86-%d8%a8%d8%b3%d9%84%d9%83-%d8%a7/
tunisienumerique,اليوم انتهاء فترة اللّيالي البيض و غدا انطلاق اللّيالي السّود,https://ar.tunisienumerique.com,11:07:25,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%a7%d9%84%d9%8a%d9%88%d9%85-%d8%a7%d9%86%d8%aa%d9%87%d8%a7%d8%a1-%d9%81%d8%aa%d8%b1%d8%a9-%d8%a7%d9%84%d9%84%d9%91%d9%8a%d8%a7%d9%84%d9%8a-%d8%a7%d9%84%d8%a8%d9%8a%d8%b6-%d9%88-%d8%ba%d8%af%d8%a7/
tunisienumerique,سليانة: وفاة كهل واصابة آخر إثر احتراق سيارة لواج,https://ar.tunisienumerique.com,10:58:47,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%b3%d9%84%d9%8a%d8%a7%d9%86%d8%a9-%d9%88%d9%81%d8%a7%d8%a9-%d9%83%d9%87%d9%84-%d9%88%d8%a7%d8%b5%d8%a7%d8%a8%d8%a9-%d8%a2%d8%ae%d8%b1-%d8%a5%d8%ab%d8%b1-%d8%a7%d8%ad%d8%aa%d8%b1%d8%a7%d9%82-%d8%b3/
tunisienumerique,إيقاف ثلاثة عناصر تكفيرية محلّ مناشير تفتيش من أجل الانتماء إلى تنظيم إرهابي,https://ar.tunisienumerique.com,10:55:48,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%a5%d9%8a%d9%82%d8%a7%d9%81-%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d8%b9%d9%86%d8%a7%d8%b5%d8%b1-%d8%aa%d9%83%d9%81%d9%8a%d8%b1%d9%8a%d8%a9-%d9%85%d8%ad%d9%84%d9%91-%d9%85%d9%86%d8%a7%d8%b4%d9%8a%d8%b1/
tunisienumerique,الحماية المدنية بباجة : لم نُسجل أي حالات إنقطاع للطرقات..ومستعدّون لموسم الأمطار والثلوج,https://ar.tunisienumerique.com,10:53:14,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%a7%d9%84%d8%ad%d9%85%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a%d8%a9-%d8%a8%d8%a8%d8%a7%d8%ac%d8%a9-%d9%84%d9%85-%d9%86%d9%8f%d8%b3%d8%ac%d9%84-%d8%a3%d9%8a-%d8%ad%d8%a7%d9%84%d8%a7/
tunisienumerique,إيرادات السّدود بلغت أكثر من 22 مليون متر مكعب في يوم واحد,https://ar.tunisienumerique.com,10:30:19,https://ar.tunisienumerique.com/%d9%85%d8%ac%d8%aa%d9%85%d8%b9/%d8%a5%d9%8a%d8%b1%d8%a7%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d9%91%d8%af%d9%88%d8%af-%d8%a8%d9%84%d8%ba%d8%aa-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d9%86-22-%d9%85%d9%84%d9%8a%d9%88%d9%86-%d9%85%d8%aa/
tunisienumerique,"وزير التّجارة: "" تونس ضمن أكبر منتجي زيت الزّيتون في العالم""",https://ar.tunisienumerique.com,10:17:10,https://ar.tunisienumerique.com/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9/%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%aa%d9%91%d8%ac%d8%a7%d8%b1%d8%a9-%d8%aa%d9%88%d9%86%d8%b3-%d8%b6%d9%85%d9%86-%d8%a3%d9%83%d8%a8%d8%b1-%d9%85%d9%86%d8%aa%d8%ac%d9%8a-%d8%b2%d9%8a%d8%aa/
tunisienumerique,Dinar Tunisien : Taux de change des devises en Dinar Tunisien au 10/01/2025,https://www.tunisienumerique.com/,16:25:43,https://www.tunisienumerique.com/dinar-tunisien-taux-de-change-des-devises-en-dinar-tunisien-au-10-01-2025/
tunisienumerique,Commerce extérieur: Un déficit de près de 19 milliards de dinars en 2024,https://www.tunisienumerique.com/,16:16:06,https://www.tunisienumerique.com/commerce-exterieur-un-deficit-de-pres-de-19-milliards-de-dinars-en-2024/
tunisienumerique,"Le vent tourne : Des grandes entreprises renoncent à la diversité, avant même l'arrivée de Trump",https://www.tunisienumerique.com/,14:35:36,https://www.tunisienumerique.com/etats-unis-le-vent-tourne-des-grandes-entreprises-renoncent-a-la-diversite-avant-meme-larrivee-de-trump/
tunisienumerique,Huile d’olive: La Tunisie exporte vers plus de 50 pays,https://www.tunisienumerique.com/,17:01:02,https://www.tunisienumerique.com/huile-dolive-la-tunisie-exporte-vers-plus-de-50-pays/
tunisienumerique,Béja: La cueillette des olives a atteint un taux d’avancement de 65% (Déclaration),https://www.tunisienumerique.com/,16:30:50,https://www.tunisienumerique.com/beja-la-cueillette-des-olives-a-atteint-un-taux-davancement-de-65-declaration/
tunisienumerique,Mondial Hand 2025 : palmarès complet depuis 1938,https://www.tunisienumerique.com/,15:15:57,https://www.tunisienumerique.com/mondial-hand-2025-palmares-complet-depuis-1938/
tunisienumerique,"Psychologie : ""Les perennials"", qui sont",https://www.tunisienumerique.com/,15:40:09,https://www.tunisienumerique.com/psychologie-les-perennials-qui-sont-ils-et-pourquoi-ils-inspirent-lavenir/
tunisienumerique,Perturbations météorologiques: Le ministère de l’Agriculture appelle les agriculteurs à faire preuve de vigilance,https://www.tunisienumerique.com/,14:50:43,https://www.tunisienumerique.com/perturbations-meteorologiques-le-ministere-de-lagriculture-appelle-les-agriculteurs-a-faire-preuve-de-vigilance/
tunisienumerique,"[ Dernière minute] : Un séisme de magnitude 6,9 secoue le Japon, une alerte au tsunami déclenchée",https://www.tunisienumerique.com/,14:29:17,https://www.tunisienumerique.com/derniere-minute-un-seisme-de-magnitude-69-secoue-le-japon-une-alerte-au-tsunami-declenchee/
tunisienumerique,Mondial Hand 2025 : palmarès complet depuis 1938,https://sport.tunisienumerique.com,15:15:57,https://sport.tunisienumerique.com/mondial-hand-2025-palmares-complet-depuis-1938/
tunisienumerique,سعر الدينار التونسي مقابل العملات الأجنبية بتاريخ 10/01/2025,https://ar.tunisienumerique.com,16:39:38,https://ar.tunisienumerique.com/%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af-%d9%88%d8%a3%d8%b9%d9%85%d8%a7%d9%84/%d8%b3%d8%b9%d8%b1-%d8%a7%d9%84%d8%af%d9%8a%d9%86%d8%a7%d8%b1-%d8%a7%d9%84%d8%aa%d9%88%d9%86%d8%b3%d9%8a-%d9%85%d9%82%d8%a7%d8%a8%d9%84-%d8%a7%d9%84%d8%b9%d9%85%d9%84%d8%a7%d8%aa-%d8%a7%d9%84-177/
